order_id,product_id,add_to_cart_order,reordered
2374984,4086,15,0
2374984,11777,16,0
2374984,2480,17,0
2374984,7872,18,0
2374999,28476,1,0
2374999,35176,2,0
2374999,24852,3,1
2374999,8959,4,0
2374999,11741,5,0
2374999,6508,6,0
2374999,21137,7,0
2374999,8424,8,1
2374999,46906,9,0
2374999,44359,10,0
2374999,23986,11,0
2374999,13431,12,0
2374999,43821,13,0
2374999,7156,14,1
2374999,17568,15,1
2374999,5959,16,0
2374999,31040,17,1
2374999,49075,18,1
2374999,21872,19,1
2374999,42697,20,0
2374999,1158,21,1
2374999,10305,22,1
2374999,34326,23,0
2375037,31553,1,1
2375037,24852,2,1
2375037,20842,3,1
2375037,22935,4,0
2375037,9839,5,0
2375037,44372,6,0
2375037,32433,7,0
2375037,24489,8,0
2375037,7131,9,1
2375037,4920,10,1
2375037,46906,11,1
2375037,4086,12,0
2375037,44632,13,0
2375037,39877,14,0
2375492,10603,1,1
2375492,2295,2,1
2375492,38739,3,0
2375492,8138,4,0
2375492,5818,5,0
2375492,17461,6,0
2375492,26497,7,1
2375492,21376,8,1
2375492,343,9,0
2376364,10246,1,1
2376364,42265,2,1
2376364,39534,3,1
2376364,3298,4,1
2376364,44683,5,1
2376364,4724,6,1
2376926,34666,1,0
2376926,47672,2,0
2376926,16083,3,0
2376926,27900,4,0
2376926,31343,5,0
2376926,20760,6,0
2376926,37119,7,0
2376926,39228,8,0
2376926,18095,9,1
2376926,15405,10,0
2376926,8193,11,0
2376926,11536,12,0
2376926,42265,13,0
2376926,18656,14,0
2376926,45948,15,1
2376926,33741,16,0
2376926,10387,17,0
2376926,14332,18,0
2376926,18441,19,1
2376926,24852,20,1
2376926,4472,21,0
2376926,18531,22,1
2376926,4920,23,0
2376926,44201,24,1
2376926,41338,25,0
2376926,21019,26,0
2376926,33953,27,0
2376926,28918,28,0
2376926,45570,29,1
2376926,3397,30,0
2376926,6297,31,0
2376926,18288,32,0
2376926,23288,33,0
2376926,7628,34,0
2376926,42701,35,0
2376926,33731,36,0
2376926,7916,37,0
2376926,8854,38,0
2376926,15392,39,0
2376926,16525,40,0
2376926,44765,41,0
2376926,8277,42,0
2376926,1158,43,1
2376926,21137,44,0
2377016,35898,1,0
2377016,40332,2,0
2377016,35752,3,0
2377016,48299,4,0
2377016,11265,5,0
2377016,169,6,0
2377016,28427,7,1
2377016,30695,8,1
2377016,21511,9,0
2377016,2469,10,0
2377016,43772,11,0
2377016,10957,12,1
2377159,47144,1,1
2377159,651,2,1
2377841,49236,1,0
2377841,17131,2,0
2377841,5589,3,0
2377841,4210,4,0
2377841,48073,5,0
2377841,21616,6,0
2377841,34824,7,0
2377841,44628,8,0
2378344,19057,1,0
2378344,36011,2,1
2378344,45570,3,1
2378344,21616,4,1
2378344,26604,5,0
2378344,38557,6,0
2378344,29328,7,0
2378344,47672,8,0
2378344,41593,9,0
2378344,5493,10,0
2378344,22428,11,1
2378344,5708,12,0
2378344,14947,13,1
2378374,5077,1,1
2378374,95,2,0
2378374,25659,3,0
2378374,27848,4,0
2378374,44008,5,0
2378374,6015,6,1
2378374,22227,7,0
2378374,26497,8,0
2378374,44142,9,0
2378374,47626,10,0
2378374,27331,11,0
2378374,7021,12,0
2378374,4461,13,0
2378374,7414,14,0
2378374,24583,15,0
2378374,16797,16,0
2378374,45066,17,0
2378374,39561,18,0
2378374,46906,19,0
2379668,9203,1,0
2379668,25108,2,1
2379668,23634,3,0
2379668,18988,4,0
2379781,13176,1,1
2379781,2855,2,1
2379781,7054,3,1
2379781,38827,4,1
2379781,19057,5,1
2379781,22963,6,1
2379781,5618,7,1
2379781,15872,8,0
2379781,8809,9,1
2379781,28934,10,0
2380127,27470,1,1
2380127,44632,2,1
2380127,17878,3,1
2380127,5450,4,1
2380127,41950,5,0
2380127,47626,6,1
2380127,21051,7,1
2380127,39228,8,1
2380127,35169,9,1
2380127,36695,10,1
2380127,2086,11,1
2380128,3798,1,0
2380171,39581,1,1
2380171,36574,2,1
2380171,26223,3,1
2380171,46484,4,1
2380171,33720,5,0
2380171,26184,6,0
2380346,16464,1,1
2380346,12565,2,1
2380346,15109,3,1
2380346,20197,4,1
2380346,44925,5,1
2380346,49106,6,1
2380346,30910,7,1
2380346,43663,8,1
2380346,2151,9,1
2380346,40711,10,1
2380346,38200,11,1
2380346,13627,12,0
2380346,8390,13,0
2380346,13909,14,0
2380346,22952,15,0
2380346,34178,16,1
2380346,29230,17,1
2380346,25691,18,1
2380346,46226,19,1
2380442,46063,1,0
2380442,29166,2,0
2380442,49683,3,1
2380442,24852,4,0
2380442,47504,5,0
2380442,37489,6,0
2381165,37427,1,1
2381725,23630,1,1
2381725,24852,2,1
2381725,24184,3,1
2381725,11068,4,1
2381725,44632,5,1
2381725,21709,6,1
2381725,47059,7,0
2381725,28458,8,0
2381725,26298,9,0
2381725,18523,10,0
2381725,21903,11,1
2381725,26168,12,1
2381725,35633,13,0
2381725,38250,14,0
2381725,31730,15,0
2381725,15290,16,0
2381725,5618,17,0
2381725,25340,18,0
2381725,47209,19,1
2381725,46979,20,0
2382288,38371,1,1
2382288,43565,2,1
2382288,22463,3,1
2382288,40338,4,0
2382288,22476,5,0
2382288,16797,6,1
2382288,48377,7,0
2382288,16874,8,0
2382288,27275,9,0
2382288,35591,10,1
2382288,12811,11,1
2382288,27966,12,1
2382288,6155,13,1
2382288,21330,14,1
2382288,26604,15,0
2382288,23287,16,0
2382288,46479,17,0
2382288,365,18,1
2382661,2966,1,0
2382661,19258,2,1
2382661,34583,3,1
2382661,24852,4,1
2382661,46870,5,1
2382661,29870,6,1
2382661,4889,7,1
2382661,4846,8,1
2382661,47977,9,0
2382661,41397,10,1
2382661,49275,11,1
2382661,16961,12,0
2382661,32677,13,0
2382763,33370,1,1
2382763,29599,2,1
2382763,23199,3,0
2383273,41694,1,0
2383273,27888,2,0
2383273,13056,3,0
2383273,5876,4,1
2383273,26209,5,0
2383273,5240,6,1
2383273,29675,7,1
2383273,3717,8,1
2383273,34044,9,0
2383273,33846,10,0
2383273,13176,11,1
2383273,1203,12,0
2383273,10246,13,0
2383273,44987,14,1
2383849,12089,1,1
2383849,21137,2,1
2383849,43129,3,0
2383849,31927,4,1
2383849,12872,5,0
2385969,20496,1,0
2385969,41950,2,1
2385969,30987,3,0
2385969,19863,4,0
2385969,20468,5,0
2385969,42701,6,0
2385969,41747,7,0
2385969,34386,8,0
2385969,18432,9,0
2386541,47766,1,1
2386541,37067,2,0
2386541,26209,3,1
2386541,35921,4,1
2386541,45007,5,1
2386541,24964,6,1
2386541,30165,7,1
2386541,32139,8,1
2386541,44418,9,0
2386541,48679,10,1
2386541,37642,11,1
2386541,22935,12,1
2386541,21938,13,1
2386541,27845,14,1
2386541,8518,15,1
2386541,31553,16,1
2386541,27156,17,1
2386541,7503,18,1
2386541,19057,19,1
2386541,3464,20,1
2386541,46979,21,1
2386541,3843,22,1
2386541,25138,23,1
2386541,36695,24,1
2386541,21903,25,1
2386541,26114,26,0
2386541,41544,27,1
2386541,19048,28,0
2386541,13852,29,0
2386541,42265,30,0
2386541,30450,31,0
2386541,38772,32,0
2386919,36534,1,1
2387042,42105,1,0
2387042,37646,2,1
2387042,18370,3,1
2387042,4920,4,1
2387042,5785,5,1
2387042,10335,6,1
2387042,27086,7,1
2387042,18531,8,1
2387042,13176,9,1
2388370,30391,1,1
2388370,46667,2,0
2388370,28985,3,1
2388370,17794,4,1
2388370,49383,5,1
2388370,44359,6,1
2388370,22935,7,0
2388370,47547,8,0
2390836,33031,1,1
2390836,38274,2,1
2390836,19450,3,1
2390836,13829,4,1
2390836,48220,5,1
2390836,16083,6,1
2390836,8968,7,1
2390836,24838,8,1
2390836,47209,9,1
2390836,39013,10,1
2390836,16548,11,1
2390836,19478,12,1
2390836,28058,13,1
2390836,45081,14,1
2390836,20889,15,1
2390836,42479,16,1
2390836,24415,17,1
2390836,41999,18,1
2390836,1846,19,1
2390836,33401,20,1
2390836,27156,21,1
2390836,7179,22,1
2390836,5373,23,1
2390836,8518,24,1
2390836,45063,25,1
2390836,23537,26,1
2390836,21019,27,1
2390836,44359,28,1
2390836,5127,29,0
2390836,17355,30,0
2391097,1940,1,1
2391097,24838,2,1
2391097,5334,3,0
2391097,27959,4,1
2391097,22835,5,0
2391097,1065,6,0
2391097,36319,7,0
2391097,24617,8,0
2391097,15412,9,0
2391097,4971,10,0
2391097,29103,11,0
2391097,4936,12,0
2391974,3007,1,1
2391974,45007,2,1
2391974,34214,3,1
2391974,8022,4,1
2391974,32864,5,1
2391974,38293,6,1
2391974,14491,7,1
2391974,37524,8,1
2391974,21903,9,1
2391974,35921,10,1
2391974,3266,11,1
2391974,4605,12,1
2391974,46505,13,1
2391974,40604,14,1
2391974,41170,15,0
2391974,7054,16,1
2391974,28985,17,1
2391974,14129,18,1
2391974,23165,19,1
2391974,49383,20,1
2391974,9339,21,1
2391974,25133,22,0
2392110,19660,1,1
2392110,26165,2,1
2392110,19154,3,1
2392110,4392,4,1
2392110,35986,5,0
2392110,12551,6,1
2392110,49113,7,1
2392110,28576,8,0
2392110,13176,9,0
2393611,24024,1,1
2393611,24852,2,1
2393611,16797,3,0
2393611,32689,4,1
2393611,655,5,1
2393611,4097,6,1
2393611,35004,7,0
2393821,44632,1,1
2393821,2361,2,0
2393821,22828,3,0
2393821,31553,4,1
2393821,25659,5,1
2393821,27363,6,0
2393821,5818,7,1
2393821,30463,8,0
2393821,26209,9,1
2393821,14992,10,0
2393821,28842,11,1
2393859,5212,1,1
2393910,5015,1,1
2393910,28204,2,1
2393910,24852,3,1
2393910,28156,4,0
2393910,42265,5,0
2393910,39275,6,0
2393910,40396,7,0
2393910,2611,8,0
2393910,7413,9,0
2393910,3661,10,0
2393910,9466,11,1
2394107,33716,1,1
2394107,5876,2,0
2394107,13176,3,0
2394107,42265,4,0
2394107,45066,5,0
2394107,44142,6,0
2394107,12585,7,1
2394107,432,8,0
2394107,10749,9,0
2394107,5250,10,0
2394107,14897,11,0
2394107,47780,12,0
2394107,11182,13,1
2394317,33682,1,1
2394317,30391,2,1
2394317,47626,3,1
2394317,27966,4,1
2394317,13176,5,1
2394317,13166,6,1
2394317,5077,7,1
2394317,46969,8,1
2394317,8311,9,1
2394317,12469,10,1
2394317,9517,11,1
2394317,10132,12,1
2394317,10761,13,1
2394317,29285,14,1
2394317,21137,15,1
2394317,11576,16,1
2394317,37029,17,1
2394317,5479,18,1
2394317,33731,19,1
2394317,12597,20,1
2394317,22873,21,0
2394317,24082,22,1
2394317,24489,23,1
2394317,18027,24,0
2394317,17980,25,0
2394317,14332,26,1
2394317,40706,27,1
2394317,21195,28,0
2394317,40516,29,0
2394392,44632,1,1
2394392,38739,2,1
2394392,21903,3,0
2394392,20995,4,1
2394392,22224,5,1
2394392,43352,6,1
2394392,46969,7,1
2394392,1890,8,1
2394392,43182,9,1
2394392,21137,10,1
2394392,33352,11,0
2394647,18037,1,1
2394647,26949,2,1
2394647,35176,3,1
2394647,37971,4,1
2394647,14781,5,1
2394647,19376,6,1
2394647,18656,7,0
2394647,27023,8,1
2394647,21506,9,1
2394647,16825,10,1
2394647,11107,11,1
2394647,13176,12,1
2394647,39928,13,1
2394647,8277,14,1
2394647,48679,15,0
2394647,31883,16,0
2394647,23081,17,0
2395676,13176,1,1
2395676,19677,2,1
2395676,32578,3,1
2395676,5450,4,1
2395676,7120,5,1
2395676,16290,6,1
2395676,48246,7,0
2395676,20282,8,0
2395676,22159,9,0
2395676,28906,10,0
2395676,23334,11,0
2395676,24024,12,1
2395676,41950,13,1
2395676,9339,14,1
2395676,21938,15,1
2395676,27966,16,1
2395676,4605,17,1
2395676,8518,18,1
2395676,13304,19,1
2395676,36865,20,1
2395676,34358,21,1
2395676,21174,22,1
2395676,41220,23,0
2395676,1468,24,0
2395676,30391,25,0
2396236,36127,1,1
2396236,13176,2,1
2396236,21137,3,1
2396236,44765,4,1
2396236,5077,5,1
2396236,10467,6,1
2396236,11520,7,1
2396236,42551,8,1
2396236,47521,9,1
2396236,32360,10,1
2396236,33674,11,1
2396236,46900,12,1
2396236,45177,13,0
2396236,12144,14,1
2396236,38689,15,1
2396236,24221,16,0
2396236,19678,17,1
2396236,43772,18,1
2396236,10369,19,1
2396236,39990,20,1
2396236,33216,21,1
2396236,19503,22,1
2396236,40417,23,0
2396236,12545,24,0
2396236,9825,25,1
2396236,23029,26,1
2396536,24852,1,1
2396536,47766,2,1
2396536,40396,3,1
2396536,33120,4,1
2396536,16797,5,1
2396536,21903,6,1
2396536,34428,7,1
2396536,40761,8,1
2396536,26604,9,1
2396536,33195,10,1
2396536,39928,11,1
2396536,18465,12,1
2396536,4367,13,1
2396536,49517,14,1
2396536,45123,15,1
2396536,4658,16,1
2396536,26209,17,1
2396536,5876,18,1
2396536,8193,19,1
2396536,10199,20,1
2396536,12845,21,1
2397308,670,1,1
2397308,41837,2,1
2397308,9460,3,1
2397451,1998,1,1
2397451,3919,2,0
2397451,3957,3,1
2397451,47209,4,0
2397451,7303,5,1
2397451,812,6,0
2397451,24799,7,1
2397451,46676,8,1
2397451,28476,9,1
2397451,22825,10,1
2397451,39203,11,1
2397451,25718,12,1
2397451,21709,13,0
2397451,33587,14,1
2397451,30563,15,1
2397451,14645,16,1
2397451,5047,17,0
2397451,23323,18,1
2398193,19488,1,0
2398193,26554,2,1
2398193,25419,3,0
2398193,36691,4,1
2398193,11154,5,1
2398193,30669,6,1
2398193,33626,7,1
2398424,46572,1,1
2398424,23909,2,1
2398424,41935,3,1
2398424,19173,4,1
2398424,21575,5,1
2398424,7999,6,1
2398424,18778,7,0
2398424,6187,8,1
2398424,29429,9,0
2398424,3696,10,1
2398424,34146,11,0
2398424,17029,12,0
2398424,27505,13,1
2398424,3006,14,1
2398750,16324,1,1
2398750,5782,2,0
2398750,42265,3,0
2398791,45603,1,1
2398791,30776,2,1
2398791,22035,3,1
2398791,36014,4,1
2398791,39877,5,1
2398791,40723,6,1
2399195,17122,1,1
2399195,30407,2,0
2399195,651,3,0
2399195,37687,4,0
2399195,16539,5,1
2399195,31651,6,1
2399195,13032,7,1
2399195,16974,8,1
2399195,15541,9,1
2399195,39657,10,1
2399369,1463,1,1
2399369,11452,2,1
2399369,4793,3,1
2399369,17459,4,1
2399369,33731,5,1
2399369,16757,6,0
2399369,15392,7,0
2399369,18441,8,0
2399369,16290,9,0
2399369,46045,10,0
2399369,40310,11,0
2399369,13176,12,1
2399369,47626,13,1
2399369,26209,14,1
2399369,28204,15,1
2399369,5077,16,1
2399369,21137,17,1
2399369,41950,18,0
2399369,30391,19,1
2399369,3464,20,1
2399369,23871,21,0
2399369,43920,22,0
2399369,44912,23,0
2399369,33754,24,0
2400102,34668,1,1
2400102,23165,2,1
2400166,22362,1,1
2400166,8013,2,1
2400166,41400,3,1
2400166,12427,4,1
2401188,1463,1,1
2401188,21137,2,1
2401188,42265,3,1
2401188,47209,4,1
2401188,42445,5,1
2401188,13176,6,1
2401188,45840,7,1
2401188,20520,8,0
2401188,6740,9,1
2401188,19057,10,1
2401188,21614,11,1
2401188,6046,12,1
2401188,48007,13,1
2401188,36550,14,1
2401188,23622,15,1
2401188,4605,16,1
2401188,21903,17,1
2401188,41290,18,1
2401188,248,19,0
2401188,22825,20,1
2401188,25340,21,1
2401188,39275,22,1
2403699,24184,1,1
2403699,19348,2,1
2403699,22952,3,1
2403699,45832,4,1
2403699,31506,5,1
2404070,31215,1,1
2404070,8381,2,1
2404070,47766,3,1
2404070,35652,4,1
2404070,13380,5,1
2404070,31720,6,0
2404070,11520,7,0
2404070,24231,8,0
2404070,12099,9,1
2404070,9018,10,1
2404070,21543,11,0
2404263,37072,1,1
2404263,46189,2,1
2404263,40593,3,1
2404263,46167,4,1
2404263,705,5,1
2404263,196,6,1
2404263,47766,7,1
2404263,10673,8,1
2404263,17008,9,1
2404263,33129,10,1
2404263,43674,11,1
2404972,13176,1,1
2404972,5514,2,1
2404972,4692,3,1
2404972,37385,4,1
2404972,35951,5,1
2404972,33719,6,1
2404972,44987,7,1
2404972,6740,8,1
2404972,4812,9,1
2404972,12357,10,0
2404972,21137,11,1
2404972,47626,12,1
2404972,5134,13,1
2405063,6287,1,1
2405063,26165,2,1
2405063,48559,3,1
2405063,15290,4,1
2405063,39409,5,1
2405063,20580,6,0
2405063,39928,7,1
2405347,9387,1,1
2405347,8174,2,0
2405347,47626,3,0
2405347,39928,4,1
2405347,38456,5,0
2405347,45906,6,1
2405347,46906,7,0
2405548,24852,1,1
2405548,30391,2,1
2405548,11688,3,1
2405548,47717,4,1
2405548,5250,5,0
2405548,12858,6,0
2405548,2781,7,0
2405548,38837,8,1
2405548,5450,9,0
2405548,42585,10,1
2405548,17794,11,1
2405548,7461,12,0
2405548,29665,13,1
2405548,17795,14,1
2405548,671,15,0
2405548,37646,16,1
2405548,13517,17,1
2405548,47630,18,1
2405548,39409,19,1
2405548,41950,20,0
2405664,43772,1,1
2405664,39877,2,1
2405664,4920,3,1
2405664,39275,4,0
2405664,21903,5,1
2405664,5438,6,0
2405664,45270,7,0
2405664,40571,8,0
2405767,28130,1,1
2405767,38562,2,0
2405767,4001,3,1
2405767,1090,4,1
2405928,24852,1,0
2405928,46979,2,1
2405928,21616,3,0
2405928,36658,4,0
2405928,12149,5,1
2405928,3856,6,0
2406296,27985,1,1
2406296,14194,2,0
2406823,13870,1,0
2406823,47626,2,1
2406823,21137,3,1
2406823,38544,4,1
2406823,11520,5,1
2406823,43394,6,1
2406823,3066,7,1
2407589,9387,1,1
2407589,47788,2,1
2407589,32443,3,1
2407589,20826,4,0
2407589,44980,5,1
2407589,5385,6,0
2408544,16797,1,1
2409992,43026,1,1
2409992,277,2,1
2409992,39554,3,1
2409992,16797,4,1
2409992,26305,5,0
2409992,32734,6,0
2409992,18653,7,0
2410485,47626,1,1
2410485,40541,2,1
2410485,45066,3,1
2410485,39275,4,1
2410485,2086,5,1
2410485,17461,6,1
2410485,48034,7,1
2410485,47209,8,1
2410485,38866,9,0
2410485,38273,10,0
2410485,43662,11,0
2410485,24799,12,0
2410557,27086,1,1
2412956,33452,1,1
2413455,10473,1,1
2413455,48812,2,0
2413455,15680,3,0
2413455,25286,4,0
2413551,22028,1,1
2413551,26348,2,1
2413551,14114,3,1
2413551,13966,4,1
2413551,11492,5,1
2413551,196,6,1
2413761,5785,1,1
2413761,44632,2,1
2413761,26620,3,1
2413761,27086,4,1
2413761,32740,5,1
2413761,40709,6,1
2413927,32645,1,1
2413927,34908,2,0
2413927,42252,3,1
2414805,24954,1,1
2414805,13951,2,1
2414805,25346,3,0
2414805,46676,4,1
2414805,14668,5,0
2414805,24382,6,0
2414805,31964,7,1
2414805,12576,8,1
2414805,7693,9,0
2414805,24427,10,1
2414805,17252,11,0
2414805,20720,12,1
2414805,5296,13,0
2415089,34969,1,0
2415089,20255,2,0
2415089,14168,3,0
2415089,24097,4,0
2415089,46522,5,0
2415089,13976,6,0
2415089,22935,7,0
2415089,47766,8,1
2415089,34358,9,0
2415089,23874,10,0
2415089,30170,11,0
2415270,43352,1,0
2415270,10227,2,1
2415270,8859,3,1
2415270,16797,4,1
2415270,19508,5,0
2415270,40603,6,0
2415270,32455,7,0
2415270,9076,8,0
2415305,23537,1,0
2415305,5818,2,1
2415305,38289,3,1
2415305,42736,4,1
2415305,7021,5,0
2415305,30305,6,0
2415349,44548,1,1
2415349,18200,2,1
2415349,4920,3,0
2415349,30169,4,0
2415349,28849,5,1
2415349,17526,6,1
2415349,3466,7,1
2416010,13870,1,0
2416010,11090,2,0
2416010,5371,3,0
2416010,41135,4,0
2416010,21334,5,0
2416010,13280,6,0
2416010,18557,7,0
2416010,2651,8,0
2416010,45664,9,0
2416449,14233,1,1
2416449,34243,2,1
2416449,12962,3,1
2416449,46206,4,1
2416449,5876,5,1
2416449,46906,6,0
2416449,33104,7,0
2416449,45646,8,0
2416449,46979,9,0
2417998,9356,1,0
2417998,39511,2,0
2418097,28769,1,0
2418097,13517,2,0
2418097,17021,3,0
2418097,45495,4,0
2418097,23025,5,0
2418097,16083,6,0
2418097,13176,7,1
2418097,47209,8,0
2418097,20327,9,0
2418097,47616,10,0
2418266,41793,1,1
2418508,38768,1,1
2418508,8571,2,1
2418508,6184,3,1
2418508,21292,4,1
2418508,32211,5,1
2418508,35561,6,1
2419939,13176,1,1
2419939,14947,2,1
2419939,32096,3,1
2419939,24670,4,1
2419939,22035,5,1
2419939,41716,6,1
2419939,32230,7,1
2420073,3579,1,1
2420073,32734,2,1
2420073,16848,3,1
2420073,6522,4,1
2420073,48017,5,0
2420073,47008,6,0
2420073,23537,7,0
2420073,8006,8,0
2420073,45063,9,0
2420073,38383,10,0
2420073,7673,11,1
2420073,21267,12,1
2420073,46823,13,1
2420073,26079,14,1
2420073,38249,15,1
2420073,21903,16,1
2421101,17419,1,1
2421101,46969,2,1
2421101,38273,3,1
2421101,24852,4,1
2421101,40706,5,1
2421891,21903,1,1
2421891,38838,2,1
2421891,1818,3,1
2421891,21614,4,1
2421891,32139,5,1
2421891,15290,6,1
2421891,2295,7,1
2421891,11449,8,0
2423346,3192,1,1
2423346,24830,2,1
2423346,23909,3,1
2423346,34946,4,1
2423346,16953,5,0
2423346,41273,6,0
2423346,9996,7,1
2423346,44234,8,1
2423346,20020,9,0
2423346,890,10,0
2423346,19886,11,0
2423346,44640,12,0
2423346,44449,13,0
2423346,48871,14,1
2423346,4605,15,1
2423346,44570,16,1
2423346,32864,17,0
2423346,12847,18,1
2423415,35383,1,1
2423415,11286,2,0
2423415,23375,3,1
2423415,33731,4,1
2423415,23879,5,1
2423415,23541,6,0
2423415,45066,7,1
2423415,6532,8,0
2423415,26282,9,1
2423415,20169,10,1
2423415,41983,11,1
2423415,6348,12,0
2423415,2452,13,0
2423415,17794,14,1
2423415,21010,15,1
2423415,48190,16,1
2423415,10132,17,1
2423415,21417,18,1
2423415,42828,19,1
2423415,45842,20,1
2423415,48697,21,1
2424254,11494,1,1
2424254,42265,2,1
2424254,49683,3,1
2424254,19660,4,1
2424254,36029,5,0
2424254,27521,6,1
2424254,35951,7,0
2424254,26604,8,0
2424254,8518,9,1
2424254,24964,10,0
2424254,39984,11,0
2424254,38739,12,1
2424254,35725,13,0
2424254,2275,14,0
2424254,21903,15,1
2424955,3959,1,1
2424955,15629,2,1
2424955,25115,3,1
2424955,35440,4,1
2424955,41306,5,1
2424955,22687,6,1
2424955,40330,7,1
2424955,32271,8,1
2424955,10912,9,1
2424955,42633,10,1
2424955,27147,11,1
2424955,27370,12,1
2424955,39922,13,1
2424955,42677,14,0
2424955,42658,15,0
2424955,26459,16,0
2424955,9222,17,0
2424955,17315,18,0
2424955,47978,19,0
2425902,47209,1,1
2425902,48733,2,1
2425902,15872,3,1
2425902,10189,4,1
2425902,38439,5,1
2425902,40289,6,1
2425902,44359,7,1
2426482,45066,1,1
2426482,37067,2,1
2426482,47630,3,1
2426741,13378,1,0
2426741,14715,2,0
2426741,43744,3,0
2427011,35628,1,1
2427011,39921,2,1
2427011,45842,3,1
2427011,4605,4,1
2427011,10749,5,1
2427011,14678,6,1
2427011,5785,7,1
2427011,24852,8,1
2427011,37357,9,0
2427011,46584,10,0
2427011,18849,11,0
2427011,37766,12,0
2427011,12157,13,0
2427124,42315,1,0
2427124,31720,2,1
2427124,40836,3,0
2427124,11473,4,0
2427124,31717,5,0
2427124,26315,6,1
2427124,4605,7,0
2427124,45007,8,0
2427124,26209,9,0
2427124,38739,10,1
2427124,16494,11,0
2427124,47865,12,0
2427124,24810,13,0
2427452,18987,1,0
2427452,14999,2,1
2427530,23288,1,1
2427530,1214,2,0
2427530,2380,3,0
2427530,47792,4,1
2427530,45290,5,0
2427530,16953,6,0
2427530,16759,7,1
2427530,43371,8,0
2427530,36085,9,0
2427530,20303,10,0
2427530,5449,11,0
2427530,46667,12,1
2427530,24852,13,1
2427530,30950,14,0
2428216,38374,1,1
2428216,22504,2,0
2428216,22533,3,0
2428914,27247,1,1
2428914,47766,2,1
2428914,47830,3,1
2428914,28745,4,1
2428914,21405,5,1
2428914,21903,6,1
2428914,47042,7,1
2428914,24838,8,1
2428914,27690,9,1
2428914,5025,10,1
2428914,5451,11,1
2428914,30827,12,1
2428914,17652,13,1
2428914,33731,14,1
2428914,33480,15,1
2428914,40706,16,1
2428914,29536,17,1
2428914,10246,18,1
2428914,45007,19,1
2428914,24489,20,1
2428914,39275,21,1
2428914,49383,22,1
2428914,22721,23,1
2428914,23339,24,1
2428914,28204,25,1
2428914,812,26,0
2428914,18441,27,1
2428914,34824,28,1
2428914,3397,29,1
2428914,48109,30,1
2428914,39339,31,1
2428914,31506,32,0
2428914,8424,33,1
2428914,46979,34,1
2428914,46906,35,1
2428914,24265,36,1
2428914,37158,37,1
2428914,10749,38,0
2428914,15290,39,0
2428914,17592,40,0
2428914,36956,41,0
2428914,5077,42,0
2428914,14966,43,0
2429837,38689,1,1
2429837,31683,2,1
2429837,15153,3,1
2429837,46175,4,1
2429837,15892,5,1
2429837,10132,6,1
2429837,17878,7,1
2429837,39275,8,1
2429837,16932,9,0
2429837,27156,10,0
2429837,4605,11,0
2429837,31343,12,1
2429837,34448,13,0
2430243,15937,1,1
2430243,5818,2,1
2430243,21938,3,1
2430243,24184,4,1
2430243,21616,5,1
2430243,47766,6,1
2430243,31553,7,1
2430243,48679,8,0
2430243,45066,9,1
2430243,12464,10,1
2430243,26209,11,1
2430243,29941,12,1
2430243,3999,13,0
2430243,28571,14,1
2430243,41844,15,1
2430243,6046,16,1
2430258,24747,1,0
2430258,23032,2,1
2430258,43584,3,0
2430258,46522,4,0
2430258,44234,5,0
2430258,29648,6,1
2430258,24389,7,1
2430258,22699,8,0
2430258,21554,9,1
2430258,22736,10,0
2430258,49678,11,0
2430258,8637,12,1
2430258,32857,13,0
2430258,5259,14,0
2430258,12562,15,1
2430258,19178,16,0
2430258,34625,17,1
2430258,26587,18,0
2430258,21966,19,0
2430258,45804,20,0
2430258,26119,21,1
2430258,19209,22,0
2430258,48183,23,1
2430790,35943,1,0
2431940,48606,1,0
2431940,16254,2,0
2431940,28601,3,1
2431940,35264,4,1
2431940,29307,5,0
2431940,47759,6,0
2431940,1121,7,0
2431940,19658,8,1
2431940,6478,9,0
2432304,13176,1,1
2432304,47209,2,1
2432304,27966,3,1
2432304,43961,4,1
2432304,31228,5,1
2432304,49235,6,1
2432304,13365,7,1
2432304,12107,8,1
2432304,42969,9,1
2432304,30148,10,0
2432304,38248,11,0
2432304,48476,12,0
2432304,49583,13,0
2432304,3951,14,0
2432304,39220,15,0
2432304,24253,16,1
2432304,16260,17,0
2432304,15805,18,0
2432304,47740,19,0
2432304,15547,20,1
2432304,41072,21,1
2432304,22950,22,1
2432304,13011,23,0
2432304,22578,24,1
2432304,45345,25,0
2433159,49241,1,1
2433159,17720,2,1
2433159,38656,3,1
2433159,5322,4,1
2433159,6452,5,0
2433159,13605,6,0
2433159,44293,7,0
2434572,33731,1,1
2434572,1215,2,0
2434572,28020,3,0
2434572,38777,4,1
2434572,31343,5,0
2434572,781,6,0
2434572,29987,7,1
2434572,13176,8,1
2434572,20142,9,1
2434572,33467,10,1
2434572,47626,11,1
2434572,12125,12,0
2434572,49191,13,0
2434572,39427,14,1
2434572,26604,15,1
2434572,21137,16,1
2434572,42265,17,1
2434572,49044,18,1
2434572,5550,19,1
2434572,18176,20,1
2434572,37718,21,1
2434572,45066,22,1
2436820,43154,1,1
2436984,10326,1,0
2436984,21137,2,1
2437216,48031,1,0
2437216,30539,2,1
2437216,9827,3,0
2437216,15018,4,1
2437216,47141,5,1
2437216,6551,6,0
2437216,18673,7,0
2437848,12606,1,0
2437848,16696,2,1
2437848,21131,3,1
2437848,28031,4,0
